country_code,year,indicator_id,value
MNG,2022,10,15683021.730191
MNG,2022,11,4993.51487463495
MNG,2022,12,3.50307766866899
MNG,2022,13,39449.6749518092
MNG,2022,14,..
MNG,2022,15,..
MNG,2022,16,53851544500000.1
MNG,2022,17,136.327929944516
MNG,2022,18,26.9750795884561
MNG,2022,38,0.492475341067647
MNG,2022,40,..
MNE,2022,1,4869340027.24234
MNE,2022,2,4106586000
MNE,2022,3,5924018000
MNE,2022,4,6229801580.79157
MNE,2022,5,144.256518675123
MNE,2022,6,144.256518675123
MNE,2022,7,6.40668032879275
MNE,2022,8,7889.23763310614
MNE,2022,9,6653.43406571151
MNE,2022,10,9598.01235554015
MNE,2022,11,10093.4387007266
MNE,2022,12,6.75113280678158
MNE,2022,13,76472.1471929098
MNE,2022,14,..
MNE,2022,15,..
MNE,2022,16,5924017999.99999
MNE,2022,17,125.898604629493
MNE,2022,18,54.3925357599736
MNE,2022,38,..
MNE,2022,40,..
MAR,2022,1,126031434844.786
MAR,2022,2,1192769000000
MAR,2022,3,1330558000000
MAR,2022,4,130951926351.241
MAR,2022,5,111.552027257583
MAR,2022,6,111.552027257583
MAR,2022,7,1.52720357976111
MAR,2022,8,3325.560546875
MAR,2022,9,31473.302734375
MAR,2022,10,35109.10546875
MAR,2022,11,3455.39624023438
MAR,2022,12,0.496491363740688
MAR,2022,13,29816.5752984061
MAR,2022,14,..
MAR,2022,15,..
MAR,2022,16,1330558000000
MAR,2022,17,101.132382053244
MAR,2022,18,25.0266106183106
MAR,2022,38,0.214042232504968
MAR,2022,40,..
MOZ,2022,1,19465045724.9322
MOZ,2022,2,1024077248310.09
MOZ,2022,3,1205729029900
MOZ,2022,4,18883528581.3734
MOZ,2022,5,117.738093673077
MOZ,2022,6,117.738093673077
MOZ,2022,7,4.36445074535436
MOZ,2022,8,596.058889467339
MOZ,2022,9,31359.3071386739
MOZ,2022,10,36921.8504141597
MOZ,2022,11,578.251663751351
MOZ,2022,12,1.33335997479769
MOZ,2022,13,3517.06372278257
MOZ,2022,14,..
MOZ,2022,15,..
MOZ,2022,16,1205729029900
MOZ,2022,17,135.279578416991
MOZ,2022,18,19.7154478827249
MOZ,2022,38,0.207957491089907
MOZ,2022,40,..
MMR,2022,1,63151698289.2596
MMR,2022,2,77033100815851.7
MMR,2022,3,125338951900000
MMR,2022,4,62253049891.6449
MMR,2022,5,162.707914614036
MMR,2022,6,162.707914614036
MMR,2022,7,4.03749343593624
MMR,2022,8,1174.76697945619
MMR,2022,9,1432993.024971
MMR,2022,10,2331593.0674949
MMR,2022,11,1158.05005034332
MMR,2022,12,3.3220284145453
MMR,2022,13,13294.5522824482
MMR,2022,14,..
MMR,2022,15,..
MMR,2022,16,125338951900000
MMR,2022,17,..
MMR,2022,18,..
MMR,2022,38,0.112620821106978
MMR,2022,40,..
NAM,2022,1,11280470086.908
NAM,2022,2,145314125000
NAM,2022,3,205548500000
NAM,2022,4,12567271004.6761
NAM,2022,5,141.451149363491
NAM,2022,6,141.451149363491
NAM,2022,7,5.34966408559102
NAM,2022,8,3903.73340788924
NAM,2022,9,50287.5855376857
NAM,2022,10,71132.3677302051
NAM,2022,11,4349.04532248966
NAM,2022,12,2.46537058535898
NAM,2022,13,33505.98560264
NAM,2022,14,..
NAM,2022,15,..
NAM,2022,16,205548500000
NAM,2022,17,99.1081598746768
NAM,2022,18,16.4120230334987
NAM,2022,38,0.148004883512431
NAM,2022,40,..
NRU,2022,1,99909532.5822959
NRU,2022,2,130238651.226483
NRU,2022,3,216104917.298689
NRU,2022,4,156803087.302496
NRU,2022,5,165.929941122383
NRU,2022,6,165.929941122383
NRU,2022,7,3.02263627499464
NRU,2022,8,8466.19206696855
NRU,2022,9,11036.2385582987
NRU,2022,10,18312.4241419108
NRU,2022,11,13287.2711890938
NRU,2022,12,2.21947700567004
NRU,2022,13,..
NRU,2022,14,..
NRU,2022,15,..
NRU,2022,16,216104917.298689
NRU,2022,17,164.734798471964
NRU,2022,18,64.1702576352729
NRU,2022,38,0
NRU,2022,40,..
NPL,2022,1,33089761145.0969
NPL,2022,2,2529677208644.84
NPL,2022,3,4976557695705.94
NPL,2022,4,41182939600.67
NPL,2022,5,196.7269847196
NPL,2022,6,196.7269847196
NPL,2022,7,5.63131455871746
NPL,2022,8,1113.55462343197
NPL,2022,9,85130.0720825648
NPL,2022,10,167473.823897652
NPL,2022,11,1385.91066275016
NPL,2022,12,4.77665725420763
NPL,2022,13,18890.9384176084
NPL,2022,14,..
NPL,2022,15,..
NPL,2022,16,4976557695705.94
NPL,2022,17,48.9734014798843
NPL,2022,18,7.9766821646747
NPL,2022,38,0.12166986961951
NPL,2022,40,..
NLD,2022,1,916513359627.026
NLD,2022,2,826050213000
NLD,2022,3,993820000000
NLD,2022,4,1046540797548.64
NLD,2022,5,120.309877578834
NLD,2022,6,120.309877578834
NLD,2022,7,5.00723459045037
NLD,2022,8,51777.543168341
NLD,2022,9,46666.9144683611
NLD,2022,10,56144.9076667046
NLD,2022,11,59123.318556487
NLD,2022,12,4.01097884810504
NLD,2022,13,130033.675774854
NLD,2022,14,..
NLD,2022,15,..
NLD,2022,16,993819999999.998
NLD,2022,17,184.107484252682
NLD,2022,18,47.6751570268522
NLD,2022,38,0.105418032192576
NLD,2022,40,..
NCL,2022,1,..
NCL,2022,2,982711780300
NCL,2022,3,1092000000000
NCL,2022,4,9623318718.31459
NCL,2022,5,111.121085743639
NCL,2022,6,111.121085743639
NCL,2022,7,3.49999999631376
NCL,2022,8,..
NCL,2022,9,3422616.02274983
NCL,2022,10,3803248.08531535
NCL,2022,11,33516.363085906
NCL,2022,12,2.81185763226435
NCL,2022,13,..
NCL,2022,14,..
NCL,2022,15,..
NCL,2022,16,1092000000000
NCL,2022,17,..
NCL,2022,18,..
NCL,2022,38,..
NCL,2022,40,..
NZL,2022,1,216564470789.24
NZL,2022,2,310548037000
NZL,2022,3,389144000000
NZL,2022,4,246733522841.353
NZL,2022,5,125.30879401437
NZL,2022,6,125.30879401437
NZL,2022,7,2.7748426484212
NZL,2022,8,42320.892439076
NZL,2022,9,60687.101735324
NZL,2022,10,76046.2753068084
NZL,2022,11,48216.5095836302
NZL,2022,12,2.65634589792765
NZL,2022,13,88203.5956162009
NZL,2022,14,..
NZL,2022,15,..
NZL,2022,16,389144000000
NZL,2022,17,54.0869189811484
NZL,2022,18,11.6456553353089
NZL,2022,38,0.137363978328253
NZL,2022,40,..
NIC,2022,1,14726450786.5827
NIC,2022,2,196401000000
NIC,2022,3,561431000000
NIC,2022,4,15649897116.8965
NIC,2022,5,285.859542466688
NIC,2022,6,285.859542466688
NIC,2022,7,3.75228475736668
NIC,2022,8,2187.96728914942
NIC,2022,9,29180.0767057703
NIC,2022,10,83414.0337625437
NIC,2022,11,2325.16737851871
NIC,2022,12,2.42794539296618
NIC,2022,13,16623.4400140529
NIC,2022,14,..
NIC,2022,15,..
NIC,2022,16,561431000000
NIC,2022,17,115.339373850037
NIC,2022,18,17.0710387425844
NIC,2022,38,0.11061355687288
NIC,2022,40,..
NER,2022,1,14346774735.5026
NER,2022,2,8481981052200
NER,2022,3,9627015353100
NER,2022,4,15433852712.2963
NER,2022,5,113.499609275866
NER,2022,6,113.499609275866
NER,2022,7,11.9000000000277
NER,2022,8,566.797962983866
NER,2022,9,335097.586118632
NER,2022,10,380334.450937507
NER,2022,11,609.745147574878
NER,2022,12,8.31986372617727
NER,2022,13,4507.02668791239
NER,2022,14,..
NER,2022,15,..
NER,2022,16,9627015353099.99
NER,2022,17,31.3325137050778
NER,2022,18,10.3786787856377
NER,2022,38,0.0668218676152096
NER,2022,40,..
NGA,2022,1,535335926240.996
NGA,2022,2,75768945319000
NGA,2022,3,202365026790000
NGA,2022,4,477403400101.174
NGA,2022,5,267.081752211291
NGA,2022,6,267.081752211291
NGA,2022,7,3.25168140827093
NGA,2022,8,2398.98622787065
NGA,2022,9,339541.299977572
NGA,2022,10,906852.853461095
NGA,2022,11,2139.37478476974
NGA,2022,12,1.11326739395624
NGA,2022,13,12219.6270314658
NGA,2022,14,..
NGA,2022,15,..
NGA,2022,16,202365026790000
NGA,2022,17,..
NGA,2022,18,4.96106142701472
NGA,2022,38,0.104999133920106
NGA,2022,40,..
NAC,2022,1,23211640827497.6
NAC,2022,2,..
NAC,2022,3,..
NAC,2022,4,28176204349422
NAC,2022,5,..
NAC,2022,6,..
NAC,2022,7,2.61158592059087
NAC,2022,8,62350.755113114
NAC,2022,9,..
NAC,2022,10,..
NAC,2022,11,75686.4898291323
NAC,2022,12,2.08189324511497
NAC,2022,13,144712.425063339
NAC,2022,14,..
NAC,2022,15,..
NAC,2022,16,..
NAC,2022,17,30.3787156958012
NAC,2022,18,6.89043938180061
NAC,2022,38,0.202140885283006
NAC,2022,40,..
MKD,2022,1,11449348867.2054
MKD,2022,2,481486000000
MKD,2022,3,816084000000
MKD,2022,4,13932436550.0883
MKD,2022,5,169.492778606232
MKD,2022,6,169.492778606232
MKD,2022,7,2.75888415332967
MKD,2022,8,6250.62720952063
MKD,2022,9,262861.192152478
MKD,2022,10,445530.738456701
MKD,2022,11,7606.2375253797
MKD,2022,12,3.06193588427661
MKD,2022,13,60838.2938989434
MKD,2022,14,..
MKD,2022,15,..
MKD,2022,16,816084000000.002
MKD,2022,17,166.147357379878
MKD,2022,18,29.2557513346116
MKD,2022,38,0.200736975039366
MKD,2022,40,..
MNP,2022,1,896763636.363636
MNP,2022,2,813000000
MNP,2022,3,1096000000
MNP,2022,4,1096000000
MNP,2022,5,134.809348093481
MNP,2022,6,134.809348093481
MNP,2022,7,16.6427546628408
MNP,2022,8,19461.8611129744
MNP,2022,9,17643.9949650592
MNP,2022,10,23785.754590043
MNP,2022,11,23785.754590043
MNP,2022,12,18.9235637680801
MNP,2022,13,..
MNP,2022,14,..
MNP,2022,15,..
MNP,2022,16,1096000000
MNP,2022,17,93.1569343065693
MNP,2022,18,..
MNP,2022,38,..
MNP,2022,40,..
NOR,2022,1,433484840343.081
NOR,2022,2,3495694000000
NOR,2022,3,5708190000000
NOR,2022,4,593726965415.619
NOR,2022,5,163.292038719636
NOR,2022,6,163.292038719636
NOR,2022,7,3.00563516076298
NOR,2022,8,79434.6256451575
NOR,2022,9,640574.060306824
NOR,2022,10,1046006.44258417
NOR,2022,11,108798.451165901
NOR,2022,12,2.08438190143963
NOR,2022,13,171412.499848961
NOR,2022,14,..
NOR,2022,15,..
NOR,2022,16,5708189999999.99
NOR,2022,17,82.6051865827872
NOR,2022,18,18.4329201669746
NOR,2022,38,0.089962502275798
NOR,2022,40,..
INX,2022,1,..
INX,2022,2,..
INX,2022,3,..
INX,2022,4,..
INX,2022,5,..
INX,2022,6,..
INX,2022,7,..
INX,2022,8,..
INX,2022,9,..
INX,2022,10,..
INX,2022,11,..
INX,2022,12,..
INX,2022,13,..
INX,2022,14,..
INX,2022,15,..
INX,2022,16,..
INX,2022,17,..
INX,2022,18,..
INX,2022,38,..
INX,2022,40,..
OED,2022,1,54401582671069.4
OED,2022,2,..
OED,2022,3,..
OED,2022,4,60691333186116.5
OED,2022,5,..
OED,2022,6,..
OED,2022,7,3.0327592402281
OED,2022,8,39464.1326487097
OED,2022,9,..
OED,2022,10,..
OED,2022,11,44026.85925455
OED,2022,12,2.529165395812
OED,2022,13,109578.497919377
OED,2022,14,..
OED,2022,15,..
OED,2022,16,..
OED,2022,17,63.1580202595915
OED,2022,18,15.7571295198895
OED,2022,38,0.160647424028959
OED,2022,40,..
OMN,2022,1,90202537058.2429
OMN,2022,2,37781200000
OMN,2022,3,43042400000
OMN,2022,4,111943823146.944
OMN,2022,5,113.925444400919
OMN,2022,6,113.925444400919
OMN,2022,7,9.5771061309605
OMN,2022,8,19069.3926798091
OMN,2022,9,7987.18708154748
OMN,2022,10,9099.43837778575
OMN,2022,11,23665.6394740852
OMN,2022,12,4.2536737742175
OMN,2022,13,83563.8100183508
OMN,2022,14,..
OMN,2022,15,..
OMN,2022,16,43042400000
OMN,2022,17,100.584539895545
OMN,2022,18,13.7153995940221
OMN,2022,38,0.476428318325763
OMN,2022,40,..
OSS,2022,1,191819718347.122
OSS,2022,2,..
OSS,2022,3,..
OSS,2022,4,228425738381.928
OSS,2022,5,..
OSS,2022,6,..
OSS,2022,7,4.886846815691
OSS,2022,8,13491.5967771426
OSS,2022,9,..
OSS,2022,10,..
OSS,2022,11,16066.2729688356
OSS,2022,12,3.58167386609163
OSS,2022,13,66249.9315244227
OSS,2022,14,..
OSS,2022,15,..
OSS,2022,16,..
OSS,2022,17,163.80644023053
OSS,2022,18,66.8526119200271
OSS,2022,38,0.225752715816666
OSS,2022,40,..
PSS,2022,1,9715268608.62924
PSS,2022,2,..
PSS,2022,3,..
PSS,2022,4,10339409999.0409
PSS,2022,5,..
PSS,2022,6,..
PSS,2022,7,9.14580791363177
PSS,2022,8,3657.78967505089
PSS,2022,9,..
PSS,2022,10,..
PSS,2022,11,3892.77833317117
PSS,2022,12,7.89016115914458
PSS,2022,13,17266.0547475758
PSS,2022,14,..
PSS,2022,15,..
PSS,2022,16,..
PSS,2022,17,99.3658932159498
PSS,2022,18,35.2513961171998
PSS,2022,38,0.272786923524497
PSS,2022,40,..
PAK,2022,1,400224894618.857
PAK,2022,2,40969933000000
PAK,2022,3,66657868000000
PAK,2022,4,374890295666.694
PAK,2022,5,162.699480128513
PAK,2022,6,162.699480128513
PAK,2022,7,4.7781068690358
PAK,2022,8,1642.28066974826
PAK,2022,9,168115.801669103
PAK,2022,10,273523.535329511
PAK,2022,11,1538.3228133171
PAK,2022,12,2.96250287218002
PAK,2022,13,17748.6418803598
PAK,2022,14,..
PAK,2022,15,..
PAK,2022,16,66657868000000.1
PAK,2022,17,33.031353478032
PAK,2022,18,4.85678802851381
PAK,2022,38,0.162375280899676
PAK,2022,40,..
PLW,2022,1,215413072.557436
PLW,2022,2,225456953.125
PLW,2022,3,255591062.5
PLW,2022,4,255591062.5
PLW,2022,5,113.365792874125
PLW,2022,6,113.365792874125
PLW,2022,7,-1.31844903330447
PLW,2022,8,12129.7974298911
PLW,2022,9,12695.3630905456
PLW,2022,10,14392.1990258461
PLW,2022,11,14392.1990258461
PLW,2022,12,-1.18508807698933
PLW,2022,13,..
PLW,2022,14,..
PLW,2022,15,..
PLW,2022,16,255591062.500001
PLW,2022,17,87.7375749396558
PLW,2022,18,31.5085352407422
PLW,2022,38,5.08648135819959
PLW,2022,40,..
PAN,2022,1,70048985344.8611
PAN,2022,2,73582877500
PAN,2022,3,76276116700
PAN,2022,4,76276116700
PAN,2022,5,103.660143896928
PAN,2022,6,103.660143896928
PAN,2022,7,10.769665870619
PAN,2022,8,15917.427539403
PAN,2022,9,16720.4437720373
PAN,2022,10,17332.4360742988
PAN,2022,11,17332.4360742988
PAN,2022,12,9.37602551245362
PAN,2022,13,74674.9120871633
PAN,2022,14,..
PAN,2022,15,..
PAN,2022,16,76276116700.0003
PAN,2022,17,93.687178754867
PAN,2022,18,27.330126573827
PAN,2022,38,0.0805828569973775
PAN,2022,40,..
PNG,2022,1,25173614536.9108
PNG,2022,2,66920859034.244
PNG,2022,3,111394841598.852
PNG,2022,4,31647277767.3976
PNG,2022,5,166.457578707784
PNG,2022,6,166.457578707784
PNG,2022,7,5.70758411822096
PNG,2022,8,2467.23488917127
PNG,2022,9,6558.83079406447
PNG,2022,10,10917.6709313403
PNG,2022,11,3101.71063200047
PNG,2022,12,3.73630449392715
PNG,2022,13,12377.0407531326
PNG,2022,14,..
PNG,2022,15,..
PNG,2022,16,111394841598.852
PNG,2022,17,..
PNG,2022,18,9.27800760226146
PNG,2022,38,0.138089131802339
PNG,2022,40,..
PRY,2022,1,42037903094.7486
PRY,2022,2,215349536688719
PRY,2022,3,292946788981276
PRY,2022,4,41952910858.0846
PRY,2022,5,136.033164262026
PRY,2022,6,136.033164262026
PRY,2022,7,0.176038366132886
PRY,2022,8,6218.19790694079
PRY,2022,9,31854253.8927386
PRY,2022,10,43332349.5223517
PRY,2022,11,6205.62595379319
PRY,2022,12,-0.954302474177084
PRY,2022,13,32622.48018561
PRY,2022,14,..
PRY,2022,15,..
PRY,2022,16,292946788981277
PRY,2022,17,73.7379050218566
PRY,2022,18,10.8524195358977
PRY,2022,38,0.0792825401060828
PRY,2022,40,..
PER,2022,1,223002152647.317
PER,2022,2,566903000000
PER,2022,3,945329000000
PER,2022,4,246488757636.211
PER,2022,5,166.753218804628
PER,2022,6,166.753218804628
PER,2022,7,2.72550021563363
PER,2022,8,6661.66496902346
PER,2022,9,16934.8941752457
PER,2022,10,28239.4811383797
PER,2022,11,7363.27206939639
PER,2022,12,1.7448842204999
PER,2022,13,28862.3682115126
PER,2022,14,..
PER,2022,15,..
PER,2022,16,945329000000
PER,2022,17,57.2510734358091
PER,2022,18,7.46549913739662
PER,2022,38,0.109530260956122
PER,2022,40,..
PHL,2022,1,407730367724.121
PHL,2022,2,19945604691100
PHL,2022,3,22028276337700
PHL,2022,4,404353369604.631
PHL,2022,5,110.441757363863
PHL,2022,6,110.441757363863
PHL,2022,7,7.58098212785563
PHL,2022,8,3577.70136587922
PHL,2022,9,175016.194022906
PHL,2022,10,193290.960350246
PHL,2022,11,3548.06930572116
PHL,2022,12,6.76595410569132
PHL,2022,13,22362.2718653738
PHL,2022,14,..
PHL,2022,15,..
PHL,2022,16,22028276337699.9
PHL,2022,17,72.4296836107599
PHL,2022,18,16.4085100782592
PHL,2022,38,0.139768538544685
PHL,2022,40,..
POL,2022,1,637150470884.733
POL,2022,2,2401738700000
POL,2022,3,3100850000000
POL,2022,4,695607470875.276
POL,2022,5,129.108549568694
POL,2022,6,129.108549568694
POL,2022,7,5.25545697386036
POL,2022,8,17303.64494323
POL,2022,9,65226.0896135053
POL,2022,10,84212.4582403731
POL,2022,11,18891.2121169279
POL,2022,12,5.7122759744731
POL,2022,13,89979.6043435821
POL,2022,14,..
POL,2022,15,..
POL,2022,16,3100850000000.01
POL,2022,17,123.021332860345
POL,2022,18,21.9853877945801
POL,2022,38,0.198704128883026
POL,2022,40,..
PRT,2022,1,230002604720.83
PRT,2022,2,207300525000
PRT,2022,3,243957084000
PRT,2022,4,256898675068.927
PRT,2022,5,117.682810499395
PRT,2022,6,117.682810499395
PRT,2022,7,6.98584193827881
PRT,2022,8,22042.86817027
PRT,2022,9,19867.1582426168
PRT,2022,10,23380.2301862735
PRT,2022,11,24620.519556875
PRT,2022,12,6.24247086992797
PRT,2022,13,86347.5928555054
PRT,2022,14,..
PRT,2022,15,..
PRT,2022,16,243957084000.001
PRT,2022,17,101.364147310434
PRT,2022,18,27.4979864776005
PRT,2022,38,0.0922521069270384
PRT,2022,40,..
PST,2022,1,50579346304791.6
PST,2022,2,..
PST,2022,3,..
PST,2022,4,57066750903167.4
PST,2022,5,..
PST,2022,6,..
PST,2022,7,2.71061301520687
PST,2022,8,45258.6570284295
PST,2022,9,..
PST,2022,10,..
PST,2022,11,51063.6197488498
PST,2022,12,2.66037711444125
PST,2022,13,121583.040328385
PST,2022,14,..
PST,2022,15,..
PST,2022,16,..
PST,2022,17,64.5004217951286
PST,2022,18,15.8826311207688
PST,2022,38,0.161660649660278
PST,2022,40,..
PRE,2022,1,1510362701048.16
PRE,2022,2,..
PRE,2022,3,..
PRE,2022,4,1647527579588.04
PRE,2022,5,..
PRE,2022,6,..
PRE,2022,7,4.14816293481037
PRE,2022,8,1436.79649217732
PRE,2022,9,..
PRE,2022,10,..
PRE,2022,11,1567.28039263333
PRE,2022,12,1.54830306185332
PRE,2022,13,11086.1670924798
PRE,2022,14,..
PRE,2022,15,..
PRE,2022,16,..
PRE,2022,17,..
PRE,2022,18,8.78598193366714
PRE,2022,38,0.129996522079003
PRE,2022,40,..
PRI,2022,1,96023410438.3396
PRI,2022,2,100209500000
PRI,2022,3,113567200000
PRI,2022,4,113567200000
PRI,2022,5,113.329774123212
PRI,2022,6,113.329774123212
PRI,2022,7,3.56811024720668
PRI,2022,8,29819.888444393
PRI,2022,9,31119.8706380801
PRI,2022,10,35268.0791015719
PRI,2022,11,35268.0791015719
PRI,2022,12,4.93760570724984
PRI,2022,13,126503.032156774
PRI,2022,14,..
PRI,2022,15,..
PRI,2022,16,113567200000
PRI,2022,17,98.5007114730309
PRI,2022,18,..
PRI,2022,38,0.0921771476424413
PRI,2022,40,..
QAT,2022,1,170908036360.673
QAT,2022,2,686131075427.953
QAT,2022,3,857981945578.362
QAT,2022,4,235709325708.341
QAT,2022,5,125.046361592531
QAT,2022,6,125.046361592531
QAT,2022,7,4.18500971344966
QAT,2022,8,64315.6263669902
QAT,2022,9,258202.89569578
QAT,2022,10,322873.326594131
QAT,2022,11,88701.463350036
QAT,2022,12,-1.79097889450918
QAT,2022,13,154792.910814532
QAT,2022,14,..
QAT,2022,15,..
QAT,2022,16,857981945578.36
QAT,2022,17,100.213647202145
QAT,2022,18,30.430943371891
QAT,2022,38,0.389402236900644
QAT,2022,40,..
ROU,2022,1,230770154206.928
ROU,2022,2,490680800000
ROU,2022,3,1389450000000
ROU,2022,4,296354358293.475
ROU,2022,5,283.167794623307
ROU,2022,6,283.167794623307
ROU,2022,7,3.96530766311717
ROU,2022,8,12114.8715109948
ROU,2022,9,25759.5479161563
ROU,2022,10,72942.743739114
ROU,2022,11,15557.8826247584
ROU,2022,12,4.36677630016675
ROU,2022,13,94355.7338687029
ROU,2022,14,..
ROU,2022,15,..
ROU,2022,16,1389450000000
ROU,2022,17,93.6215624887545
ROU,2022,18,21.5366775761258
ROU,2022,38,0.101382744825823
ROU,2022,40,..
RUS,2022,1,1471544636157.84
RUS,2022,2,92222956800000
RUS,2022,3,155188881115900
RUS,2022,4,2266029240645.34
RUS,2022,5,168.275759638082
RUS,2022,6,168.275759638082
RUS,2022,7,-2.06971152527731
RUS,2022,8,10030.0390625
RUS,2022,9,628591.125
RUS,2022,10,1057766.5
RUS,2022,11,15445.2421875
RUS,2022,12,-1.73318663190568
RUS,2022,13,79416.0054664154
RUS,2022,14,..
RUS,2022,15,..
RUS,2022,16,155188881115900
RUS,2022,17,43.2587048229719
RUS,2022,18,5.28131444998448
RUS,2022,38,0.360743893467893
RUS,2022,40,..
RWA,2022,1,12946352833.8838
RWA,2022,2,10587327139200
RWA,2022,3,13719751094300
RWA,2022,4,13316160895.0447
RWA,2022,5,129.58654166359
RWA,2022,6,129.58654166359
RWA,2022,7,8.15773308481241
RWA,2022,8,948.379194381944
RWA,2022,9,775569.838993834
RWA,2022,10,1005034.13253798
RWA,2022,11,975.469315871749
RWA,2022,12,5.81433388969708
RWA,2022,13,9146.62688707015
RWA,2022,14,..
RWA,2022,15,..
RWA,2022,16,13719751094300
RWA,2022,17,61.1450799962783
RWA,2022,18,13.2084494636785
RWA,2022,38,0.0411205047782947
RWA,2022,40,..
WSM,2022,1,798752767.864439
WSM,2022,2,1867698000
WSM,2022,3,2170167100
WSM,2022,4,832945205.637185
WSM,2022,5,116.194754184028
WSM,2022,6,116.194754184028
WSM,2022,7,-5.30629089966979
WSM,2022,8,3710.62462714769
WSM,2022,9,8676.43465374592
WSM,2022,10,10081.5619178579
WSM,2022,11,3869.46639492144
WSM,2022,12,-5.95822542049191
WSM,2022,13,22989.0195296952
WSM,2022,14,..
WSM,2022,15,..
WSM,2022,16,2170167100.00001
WSM,2022,17,64.9831803274504
WSM,2022,18,29.1861349963968
WSM,2022,38,0.360034169085076
WSM,2022,40,..
SMR,2022,1,1730866817.58497
SMR,2022,2,1410784564.51405
SMR,2022,3,1739426828.8176
SMR,2022,4,1831700577.08904
SMR,2022,5,123.295
SMR,2022,6,123.295
SMR,2022,7,7.89844145767604
SMR,2022,8,51277.3460993917
SMR,2022,9,41794.8323067412
SMR,2022,10,51530.9384925967
SMR,2022,11,54264.570495898
SMR,2022,12,9.48711055571971
SMR,2022,13,..
SMR,2022,14,..
SMR,2022,15,..
SMR,2022,16,1739426828.8176
SMR,2022,17,370.436071813414
SMR,2022,18,94.9640040765801
SMR,2022,38,..
SMR,2022,40,..
STP,2022,1,317558772.390522
STP,2022,2,4158196000
STP,2022,3,12690136000
STP,2022,4,540809499.189348
STP,2022,5,305.1836902349
STP,2022,6,305.1836902349
STP,2022,7,0.168698492216564
STP,2022,8,1403.23356704678
STP,2022,9,18374.3001701244
STP,2022,10,56075.3673140231
STP,2022,11,2389.73729784737
STP,2022,12,-1.75407310474412
STP,2022,13,42792.7210133519
STP,2022,14,..
STP,2022,15,..
STP,2022,16,12690136000
STP,2022,17,..
STP,2022,18,23.9823713974294
STP,2022,38,0.160758687435742
STP,2022,40,..
SAU,2022,1,782018364988.948
SAU,2022,2,3495059261000
SAU,2022,3,4157143000000
SAU,2022,4,1108571466666.67
SAU,2022,5,118.943419540491
SAU,2022,6,118.943419540491
SAU,2022,7,7.48598429134137
SAU,2022,8,24304.9858794751
SAU,2022,9,108625.794213585
SAU,2022,10,129203.234140654
SAU,2022,11,34454.1957708412
SAU,2022,12,2.83967898892131
SAU,2022,13,126352.508981965
SAU,2022,14,..
SAU,2022,15,..
SAU,2022,16,4157143000000.01
SAU,2022,17,63.5136679204925
SAU,2022,18,10.5504260127644
SAU,2022,38,0.327997894711086
SAU,2022,40,..
SEN,2022,1,25291561739.5407
SEN,2022,2,14794398956500
SEN,2022,3,17227918000000
SEN,2022,4,27619479059.6131
SEN,2022,5,116.448921315799
SEN,2022,6,116.448921315799
SEN,2022,7,3.82586363675534
SEN,2022,8,1432.86013001798
SEN,2022,9,838157.193717582
SEN,2022,10,976025.011014892
SEN,2022,11,1564.74522071584
SEN,2022,12,1.29516488848884
SEN,2022,13,14190.8415459078
SEN,2022,14,..
SEN,2022,15,..
SEN,2022,16,17227918000000.1
SEN,2022,17,80.0330777056171
SEN,2022,18,..
SEN,2022,38,0.16559784829793
SEN,2022,40,..
SRB,2022,1,52365263375.3114
SRB,2022,2,6749038300000
SRB,2022,3,7458761900000
SRB,2022,4,66797564758.339
SRB,2022,5,110.515921949947
SRB,2022,6,110.515921949947
SRB,2022,7,2.63098644408841
SRB,2022,8,7857.40327149497
SRB,2022,9,1012692.61719911
SRB,2022,10,1119186.58241664
SRB,2022,11,10022.9688543402
SRB,2022,12,5.24705329134949
SRB,2022,13,54454.6820992755
SRB,2022,14,..
SRB,2022,15,..
SRB,2022,16,7458761900000.03
SRB,2022,17,131.93764235858
SRB,2022,18,31.085059762047
SRB,2022,38,..
SRB,2022,40,..
SYC,2022,1,1940678727.9853
SYC,2022,2,26099881500
SYC,2022,3,29372962800
SYC,2022,4,2057968519.83091
SYC,2022,5,112.54059831651
SYC,2022,6,112.54059831651
SYC,2022,7,14.9768513322959
SYC,2022,8,16188.7813275605
SYC,2022,9,217720.361534226
SYC,2022,10,245023.797527486
SYC,2022,11,17167.1909760833
SYC,2022,12,-4.8001108665391
SYC,2022,13,..
SYC,2022,14,..
SYC,2022,15,..
SYC,2022,16,29372962800.0001
SYC,2022,17,186.172111653646
SYC,2022,18,130.633966466489
SYC,2022,38,0.351463336386332
SYC,2022,40,..
SLE,2022,1,8823400076.25081
SLE,2022,2,58891376600
SLE,2022,3,100007149400
SLE,2022,4,7119137321.90082
SLE,2022,5,169.816287500401
SLE,2022,6,169.816287500401
SLE,2022,7,5.3135546141915
SLE,2022,8,1066.03912308826
SLE,2022,9,7115.228928257
SLE,2022,10,12082.8176131206
SLE,2022,11,860.130884035452
SLE,2022,12,2.99519003006155
SLE,2022,13,9218.34450459947
SLE,2022,14,..
SLE,2022,15,..
SLE,2022,16,100007149400
SLE,2022,17,45.0667937946444
SLE,2022,18,4.28663683741287
SLE,2022,38,0.0454159850566653
SLE,2022,40,..
SGP,2022,1,383029403742.294
SGP,2022,2,526598400000
SGP,2022,3,687230400000
SGP,2022,4,498474540987.78
