id,country_code,year,GDP (constant 2015 US$),gdp,GDP growth (annual %),inflation_rate,trade_balance,Trade in services (% of GDP)
323,IRN,2022,488864564083.075,394362621793.035,3.77663140152906,50.585248062505,51.597506811024,
324,IRN,2023,513527246086.276,404625655204.619,5.04489051061807,30.4931401221187,52.1801758114434,
325,IRQ,2021,180145367592.813,209691945713.103,1.5021807095434,38.8998331529519,61.5032683117218,10.0921854332708
326,IRQ,2022,193908133926.674,286640340965.517,7.63981140218355,26.9938337592464,68.9343588951008,10.9128742641857
327,IRQ,2023,188215848693.258,250842782139.464,-2.93555773971221,-18.1894127218862,,13.5261615704517
328,ISL,2021,20304846331.8777,25825287184.3818,5.25420975317854,6.37202614559868,76.2731814967682,24.8063330816266
329,ISL,2022,22130761184.0171,28770206626.5564,8.9925076126915,8.88519456670855,91.527341749796,33.8392144992249
330,ISL,2023,23245527336.2072,31325116556.3807,5.03717943960838,5.69949212718926,86.7946489365126,36.4588164808663
331,ISR,2021,383397426954.248,489708278893.053,9.34390774596847,2.07020211665778,55.0617293959183,22.1096323396333
332,ISR,2022,408204664808.542,525000415276.678,6.47037150232485,4.72579800556809,60.5046618476397,24.976818338495
333,ISR,2023,418095492045.796,513611100815.691,2.42300691049012,4.26608944082265,57.5282520647588,24.7501465209991
334,ITA,2021,1908092024347.85,2179207773596.09,8.9310620660078,1.28332191197099,60.3019776202798,10.0381583246797
335,ITA,2022,1997042745688.22,2102995942720.44,4.66176265113695,3.56016140243167,72.0531919277732,12.683849141468
336,ITA,2023,2010974774790.36,2300941152991.81,0.69763299419678,5.81875394007432,66.2401067969222,13.2084232557623
337,JAM,2021,14071627509.4333,14657586127.0331,4.6014245042592,7.42596071258264,,41.3616628969864
338,JAM,2022,14806380332.6868,17097760723.9201,5.22151984737387,12.7978003859778,,45.2636155466969
339,JAM,2023,15132129801.7169,19423355409.2316,2.20006147154612,11.6865531940529,,44.9832715358276
340,JOR,2021,42874682706.305,46296100140.8451,3.65564191030398,2.20360600532175,80.3328699444404,18.7196736806636
341,JOR,2022,44009762561.5966,48764963380.2817,2.64743616429071,2.61607218645355,104.095459439189,27.9717682321214
342,JOR,2023,45188463506.0246,50967475352.1127,2.67827153754409,1.79036458654697,100.276045970494,30.6829203352069
343,JPN,2021,4487015645273.13,5034620784584.98,2.55932023865617,-0.19006062486126,36.7714832870467,7.55345526301406
344,JPN,2022,4529854841042.58,4256410760723.75,0.954736937781391,0.333979877221765,46.8437321391913,8.99911854105316
345,JPN,2023,4605911988191.95,4204494802431.55,1.67901952310368,3.79301783489684,45.1626484842154,10.3478530625349
346,KAZ,2021,214679925583.069,197112255360.612,4.29999999729456,13.9300750551614,58.6686085779207,7.08711967488453
347,KAZ,2022,221549683201.099,225496328925.494,3.19999999970734,19.7690064802492,68.3343147415612,7.78748358999783
348,KAZ,2023,232848717043.771,262641892078.524,5.09999999973641,9.85761932391583,61.773226073185,8.50436370005091
349,KEN,2021,90413816676.9795,109703658904.994,7.59048947333467,4.3307475585662,30.8243031771262,8.28166925394384
350,KEN,2022,94807911027.625,114448978152.637,4.85998104287999,6.95705445631218,33.6911387270322,10.3080655810786
351,KEN,2023,100075318170.786,108038588970.595,5.55587301319866,6.10780209189015,32.0920792814469,9.44915416215669
352,KGZ,2021,7759385792.10421,9249133946.26531,5.50700762671923,15.992797923604,100.261376861569,13.639979735718
353,KGZ,2022,8455209116.53133,12134931017.9465,8.96750520041391,19.6572842421774,133.786718048766,23.5526443683373
354,KGZ,2023,8975322159.94048,13987627908.8381,6.15139183716032,13.4157414075184,140.155715019007,
355,KHM,2021,32909177695.673,36790163687.4421,3.08984284148661,2.64573403501885,146.179846509715,7.46657837266433
356,KHM,2022,34588654431.0863,39994532959.6074,5.10336888677125,3.51502483143302,145.873632761406,12.6806587845184
357,KHM,2023,36304274723.1727,42335646895.7984,4.96006658918908,1.06309607242758,134.206842395931,16.6720549597366
358,KIR,2021,245417596.374769,289339292.157301,8.52266121721455,9.47162129039607,73.450155647209,20.0801915181398
359,KIR,2022,255002019.364619,270841698.369345,3.90535280738948,-2.43745796327806,100.362021380962,39.4734427182201
360,KIR,2023,265519808.540098,279208903.337644,4.12459054312031,3.36844589533216,99.7452390367811,39.537933998628
361,KNA,2021,889500509.777815,858622222.222222,0.479678356753311,-3.32596719351518,,59.6193125970427
362,KNA,2022,983101307.730931,981429629.62963,10.5228492759939,3.42010359088465,,75.6733092314311
363,KNA,2023,1005564662.29904,1055499777.77778,2.2849480914594,5.14466745732078,,75.8137162967278
364,KOR,2021,1696543311942.81,1818432106880.04,4.30473481906969,2.76293194144772,80.1994569268269,13.4832474125565
365,KOR,2022,1740868427277.01,1673916511799.71,2.61267219187226,1.27552257409207,96.5364092886865,16.1613018387126
366,KOR,2023,1764487367948.7,1712792854202.37,1.35673324311098,2.06407396162432,87.9396791903733,16.0341631112125
367,KWT,2021,114930360168.746,148459291453.471,2.26080609815888,28.7770836845713,81.9403797556827,20.0685050536291
368,KWT,2022,121664370029.182,183940215065.171,5.85920887270251,18.8292916806594,90.7022303371281,20.7423084391265
369,KWT,2023,117235268788.392,163704878875.85,-3.64042590261035,-7.35671016267938,,25.475129196393
370,LAC,2021,4806394585288.23,4693445308215.29,6.8631527029173,4.60572808888793,52.2192902875183,6.86849119028029
371,LAC,2022,4991404194814.04,5393055179435.18,3.84923888879405,7.25244797063618,55.2246714493253,7.95951395747578
372,LAC,2023,5094832724705.94,6057469575864.84,2.07213292803165,5.41879124953701,46.7823822944615,7.66847593453238
373,LAO,2021,19054754737.3799,18827148530.9347,2.52835100486102,3.71344836687553,,2.00451097650102
374,LAO,2022,19570648221.6862,15468785203.7532,2.70742652643155,15.7739459226011,,7.39860362177572
375,LAO,2023,20303702352.295,15843155731.2552,3.74568140158232,24.4217202066692,,14.3569501558248
376,LBN,2021,34156740537.1604,23131941556.7843,-7.00123862514116,150.000716803737,78.8286204025241,46.5662626204916
377,LBN,2022,33944395264.1769,20992421948.8081,-0.621678970663112,112.149478998819,114.888278265666,70.6678816503606
378,LBN,2023,,,,,,72.4519406213605
379,LBR,2021,3270920145.66908,3513049500.0,4.98671283481617,5.35427604467455,,15.970694426862
380,LBR,2022,3428189426.39464,4001047000.0,4.80810517290655,8.66620854081535,,15.6266402546129
381,LBR,2023,3588757484.77383,4240000000.0,4.68375688761311,1.23085463416679,,
382,LBY,2021,55179091532.8781,35217995647.2862,28.3334624622298,90.405606412238,164.284069967105,24.2262509355993
383,LBY,2022,50625917039.5711,43246297921.8499,-8.25163004105288,42.6971019985904,156.321684682347,
384,LBY,2023,55767393124.5653,45096462972.4014,10.1558181770326,-5.34146995735976,155.655201664179,
385,LCA,2021,1666863089.92952,1867185185.18518,11.5994736212466,11.593212114006,,49.6200123766955
386,LCA,2022,2006682593.86665,2342703703.7037,20.3867675749845,4.22003570092014,,68.7187351588066
387,LCA,2023,2051031737.24513,2430148148.14815,2.21007265992306,1.48963461512095,,72.0590396256898
388,LCN,2021,5628872798112.74,5581050600056.69,7.04894757678912,4.48797277024499,53.8727889445468,7.55148527657848
389,LCN,2022,5851974044642.51,6344871239270.21,3.96351551245886,6.31527590909438,57.3328183790479,8.89270255827847
390,LCN,2023,5974188199723.25,7100142198622.08,2.08842613019837,4.45991367594138,48.7544426783573,8.32547841107573
391,LDC,2021,1136640339791.24,1279711995341.63,2.83007974061206,6.27372553968799,53.4827450091841,8.07396196879809
392,LDC,2022,1189385426762.52,1435846906574.12,4.64043771145433,7.42356642322508,54.347642052412,8.51434574861106
393,LDC,2023,1230193966737.58,1516309568380.52,3.4310610384846,4.93690356074202,51.7864310222202,8.52222661211987
394,LIC,2021,485946125646.535,474823152496.384,2.17478340495141,6.64074341609775,52.717970199731,11.34691513776
395,LIC,2022,503780277751.377,547199942824.131,3.66998544974797,9.15161419934587,51.9505722374193,11.4342789694324
396,LIC,2023,515060189857.047,663529162731.73,2.23905392962553,6.0692040169944,49.5157396652523,
397,LIE,2021,,7710380085.92257,,,,
398,LIE,2022,,7361504432.19331,,,,
399,LKA,2021,96612712766.2867,88609324901.9774,4.2074764951157,8.02109017405199,41.2299754068976,3.79595549612966
400,LKA,2022,89514778451.9202,74144870023.4244,-7.34679123599076,47.4637415221157,46.6814414772198,5.4151051187988
401,LKA,2023,87457719388.6615,84356863743.6335,-2.29801056186895,17.5191628455588,42.7011040152852,8.80557090042911
402,LMC,2021,6402342783987.56,6911861585177.33,6.66098044124838,4.60572808888793,54.4427770482399,10.4138498106863
403,LMC,2022,6775936832420.7,7371395678679.62,5.83527094749616,6.83105473248673,60.3814088529734,12.5133840861723
404,LMC,2023,7151756621411.38,7439509140290.38,5.5463886143758,4.65972285962381,56.2977597894746,13.3497557366613
405,LMY,2021,32427441683196.7,34778125922181.4,7.33770098713175,6.05975657609514,49.3715830985466,6.79392274080132
406,LMY,2022,33664644890385.3,36465232446694.9,3.81529699220687,8.69703734830544,52.9629624825944,7.92870329879952
407,LMY,2023,35217076189636.0,37533765909928.0,4.61145900782725,4.73199714247384,48.8049839419553,8.36517752299151
408,LSO,2021,2160272945.18777,2412130056.55851,2.26671067006538,3.12378106466741,139.186479465407,17.8398198259565
409,LSO,2022,2211855514.87917,2354683088.71995,2.38778020186284,5.53005469308407,142.373981443861,19.6308307023236
410,LSO,2023,2252257826.396,2117962450.79469,1.82662525852363,-0.368097835928623,141.513755535108,20.2318120886857
411,LTE,2021,24272323323055.3,26910414198858.4,7.48001074828512,5.61025509902417,55.7477126166442,9.53762407030205
412,LTE,2022,25034943849253.5,28079439418908.5,3.14193460612731,8.87368732523663,58.2166450864102,10.2262207342174
413,LTE,2023,26073749135031.8,28348483457826.9,4.1494212730548,5.69949212718926,54.5947984442191,11.025210793482
414,LTU,2021,52150789442.1719,67037321008.9679,6.38001676204321,5.99976586948216,154.80672767597,38.2557540775578
415,LTU,2022,53474128766.591,71033884499.7824,2.53752500887173,16.0665436484411,175.651612151093,42.6711687240915
416,LTU,2023,53657150684.4898,79789877416.1681,0.34226255222913,9.02175581692678,149.041909014608,43.6675347033862
417,LUX,2021,70679635853.8902,85584105993.8746,7.16840198697749,4.64389231812459,393.14119815602,329.077442986109
418,LUX,2022,71655146215.6371,81641807865.7591,1.38018589083207,5.68354663317177,388.513668433747,318.707693014804
419,LUX,2023,70870003856.6378,85755006123.5976,-1.09572361576994,3.43002456230172,394.220693675731,315.324223108932
420,LVA,2021,30285399223.0726,38185125732.9451,6.94723316214511,3.29767842276085,136.790170758828,27.6765330960725
421,LVA,2022,30834377325.2508,38018905782.397,1.8126824022841,9.83594135273617,159.82671948791,33.5061434415515
422,LVA,2023,31360657012.7125,42247850064.5125,1.70679524969924,6.4069165256975,137.680845622225,32.8537018237357
423,MAC,2021,28748111098.7847,30969334705.0515,23.535988887849,-0.878982907915272,167.688745835451,73.200903020824
424,MAC,2022,23110797292.1894,24999113475.8368,-19.6093363742205,1.16083024773521,168.081022502393,68.1198864462121
425,MAC,2023,40458079958.3397,45803067940.4072,75.0613769262435,4.63616686120965,142.010083178096,94.0355774293434
426,MAF,2021,,649206262.847519,4.89999967133534,,,
427,MAR,2021,124135631043.727,142022058447.231,8.15473889823681,2.41520355664963,75.5234171756506,16.890874373502
428,MAR,2022,126031434844.786,130951926351.241,1.52720357976111,2.66186120617975,101.132382053244,25.0266106183106
429,MAR,2023,130320714718.834,144417103249.646,3.40334130078834,6.36094888191869,93.7914030606318,26.1755799162754
430,MCO,2021,7500235156.94536,8623242743.29564,22.2322155851208,1.22173013647281,,
431,MCO,2022,8328781591.62882,8800430486.17137,11.0469394271752,3.22095286767355,,
432,MCO,2023,8748833912.54286,9995350547.12166,5.04338259195359,5.30290144286643,,
433,MDA,2021,9573777856.36482,13691869264.0794,13.9299997889786,6.38172855134019,88.4708865399267,20.4308114987548
434,MDA,2022,9093606720.69544,14510490660.2516,-5.01548231924089,19.2532036308322,110.733965557959,25.1557999344504
435,MDA,2023,9164831732.38352,16539436547.295,0.78324270969388,8.70839048786753,95.1315748916605,24.1009419432244
436,MDG,2021,12947986307.5875,14554754116.5427,5.73961573854336,6.64074341609775,54.4570415917068,11.9978118628115
437,MDG,2022,13465905759.7223,15134700203.0497,3.99999999869678,6.93296643519818,68.8541835192229,17.6147841668134
438,MDG,2023,13977610178.6045,15790113246.7478,3.80000000009488,8.69367544716614,60.7790542120883,
439,MDV,2021,5067979008.49449,5252457369.55218,37.507870124321,2.82866184194621,142.607296758605,91.2185167400738
440,MDV,2022,5768682322.98336,6177118113.94637,13.8260895184139,3.41292623420735,162.243570470777,101.650405225954
441,MDV,2023,6041332856.45728,6590894301.9579,4.72639189000989,1.88425407158763,150.032369927009,93.1247237152668
442,MEA,2021,3572796770831.09,3807870128264.03,4.80255097495157,13.3007001530628,76.383383048267,16.2496003936742
443,MEA,2022,3774102885461.08,4475708600082.35,5.63441268961842,16.9897185502658,83.7791166268906,17.4698775217128
444,MEA,2023,3848726223210.52,4320566779119.19,1.9772470442424,-0.0234347412947429,83.5155711554754,19.9089512128189
445,MEX,2021,1241768434200.36,1316569466932.59,6.04848344290505,4.48797277024499,83.0692976202276,7.38868557871399
446,MEX,2022,1287578651261.79,1464312692331.58,3.68911109348025,6.49719200406193,88.3870894769952,8.17952442809793
447,MEX,2023,1328780925599.41,1789114434843.46,3.19998116598492,4.45991367594138,73.157775633035,7.36275200471039
448,MHL,2021,223600000.0,258900000.0,1.22227252150293,5.77905201152358,117.622325222093,31.9007219487152
449,MHL,2022,221100000.0,253400000.0,-1.11806797853311,-1.01768275096303,118.835319652723,
450,MHL,2023,212400000.0,259300000.0,-3.93487109905021,6.51974948608529,110.172232934825,
451,MIC,2021,31941158687704.2,34301140512398.2,7.41677443421602,6.00397322136207,49.3221995767403,6.74361364777555
452,MIC,2022,33160484927473.3,35917683987563.7,3.81741392568371,8.26227281475744,52.9774216584591,7.88620003080533
453,MIC,2023,34700732105673.6,36878123654872.8,4.64482706320204,4.62773991030575,48.794833198225,8.34166734338523
454,MKD,2021,11141955229.994,14000283827.0154,4.51067949038222,4.28552531461972,146.721411484074,25.2036928962633
455,MKD,2022,11449348867.2054,13932436550.0883,2.75888415332967,8.87368732523663,166.147357379878,29.2557513346116
456,MKD,2023,11686665220.5256,15763621848.115,2.07274977880975,7.76646685488322,148.671596334608,31.3593490970757
457,MLI,2021,16313964499.5084,19309463508.0377,3.05261356942125,3.3589739985495,67.2066778457718,15.3103087171029
458,MLI,2022,16880866888.027,18780322203.7584,3.47495171106735,5.72783445978014,73.4634225003119,15.0574417911927
459,MLI,2023,17666971044.33,20661794596.0873,4.65677599093294,2.22593321089587,69.3909284347094,
460,MLT,2021,16292781700.2476,19718565605.433,13.4603051960595,2.42641153412831,220.649933208077,159.021828946686
461,MLT,2022,16968587192.6425,19209979975.2323,4.14788281601133,5.06118591578404,243.674329907614,171.204089376231
462,MLT,2023,18240978817.4633,22328640241.5553,7.49851245937869,5.30471876620035,227.453489161761,170.030596657885
463,MMR,2021,60700903302.853,66345291160.1683,-12.0163724829117,19.5172093720929,,
464,MMR,2022,63151698289.2596,62253049891.6449,4.03749343593624,6.1637164891327,,
465,MMR,2023,63756973610.2645,66757619000.0,0.958446625192025,10.7876664462616,,
466,MNA,2021,1647989185202.72,1552753180082.25,4.33306389069034,15.9325995891296,54.5149927702896,12.5113650375254
467,MNA,2022,1715655860647.3,1741921040109.65,4.10601453287201,22.9512626061838,63.6450313669777,14.132860846742
468,MNA,2023,1769717497183.51,1671174615296.29,3.15107695991034,3.1774451904169,61.6921223939607,16.051064171024
469,MNE,2021,4576160079.60802,5861427505.12493,13.0434642521552,4.72624261012977,105.029993243347,44.9791705964232
470,MNE,2022,4869340027.24234,6229801580.79157,6.40668032879275,12.3553221508805,125.898604629493,54.3925357599736
